group_label,model_name,component_count,parameter_name,value,error
91-100,manuscript_juttner,1,norm_1,852.8065921614855,26.061541433260857
91-100,manuscript_juttner,1,temperature_1,0.5437067526329702,0.004814900242874898
91-100,manuscript_juttner,1,U_1,2.999999984080482,0.014865355913082912
91-100,exact_bose_einstein,1,norm_1,560.394718418279,15.022826761037209
91-100,exact_bose_einstein,1,temperature_1,0.603914737756681,0.0045717419189315045
91-100,exact_bose_einstein,1,U_1,2.999999998988494,0.024300538754132628
91-100,tsallis,1,norm_1,4253.801453823261,146.40586601245468
91-100,tsallis,1,temperature_1,0.12366989959467148,0.0013731123424674668
91-100,tsallis,1,q_1,1.1759439957838684,0.0009207142456113537
91-100,blast_wave,1,norm_1,28831.818021310086,28832.817835602396
91-100,blast_wave,1,temperature_1,0.10736644903268844,0.034944361013918276
91-100,blast_wave,1,beta_s_1,0.978765916779115,0.012451460914999601
91-100,blast_wave,1,n_1,1.489620100576134,0.5480086084053046
91-100,manuscript_juttner,2,norm_1,38.435263038236215,1.848023184168568
91-100,manuscript_juttner,2,temperature_1,0.9813322744559395,0.011432977905542485
91-100,manuscript_juttner,2,U_1,2.816066378684293,0.0436280101322255
91-100,manuscript_juttner,2,norm_2,4284.751521419131,158.906552509839
91-100,manuscript_juttner,2,temperature_2,0.3151385483156398,0.006294432845141723
91-100,manuscript_juttner,2,U_2,2.9670276837099823,0.09331688112748693
91-100,exact_bose_einstein,2,norm_1,25.79221602204038,1.662883193649881
91-100,exact_bose_einstein,2,temperature_1,1.099882430710733,0.012149535891255447
91-100,exact_bose_einstein,2,U_1,2.999938162250061,0.16529062509771508
91-100,exact_bose_einstein,2,norm_2,2562.285512260761,112.41753644977507
91-100,exact_bose_einstein,2,temperature_2,0.2744248030302883,0.0063160177213896496
91-100,exact_bose_einstein,2,U_2,2.07610801045591,0.0790773410977379
91-100,tsallis,2,norm_1,1094.503561218296,108.33642209820846
91-100,tsallis,2,temperature_1,0.1825670774704131,0.0047060096457638145
91-100,tsallis,2,q_1,1.1487559579274567,0.0019234837565137441
91-100,tsallis,2,norm_2,28291.783504675732,11613.748178948026
91-100,tsallis,2,temperature_2,0.06116038057933047,0.008458135069752851
91-100,tsallis,2,q_2,1.0689062742532962,0.03434941842339767
