source_record,source_table,source_table_doi,source_location,description,observable_kind,eta_range,multiplicity_selection,pt_selection,extrapolated,row_index,pt_low_gev,pt_high_gev,pt_center_gev,yield_value,stat_error,sys_error_minus,sys_error_plus,sys_error,total_error,fit_ready,manuscript_bin,mapping_status
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,5,0.35,0.4,0.375,14.52,0.006558,,,,0.006558,True,91-100,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,5,0.35,0.4,0.375,17.26,0.008002,,,,0.008002,True,101-125,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,5,0.35,0.4,0.375,21.44,0.01784,,,,0.01784,True,126-150,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,6,0.4,0.45,0.42500000000000004,2.859,0.001079,,,,0.001079,True,21-30,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,6,0.4,0.45,0.42500000000000004,4.749,0.001826,,,,0.001826,True,31-40,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,6,0.4,0.45,0.42500000000000004,6.12,0.002958,,,,0.002958,True,41-50,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,6,0.4,0.45,0.42500000000000004,7.302,0.003244,,,,0.003244,True,51-60,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,6,0.4,0.45,0.42500000000000004,8.782,0.003569,,,,0.003569,True,61-70,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,6,0.4,0.45,0.42500000000000004,10.18,0.005445,,,,0.005445,True,71-80,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,6,0.4,0.45,0.42500000000000004,11.38,0.005765,,,,0.005765,True,81-90,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,6,0.4,0.45,0.42500000000000004,13.01,0.006171,,,,0.006171,True,91-100,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,6,0.4,0.45,0.42500000000000004,15.56,0.007551,,,,0.007551,True,101-125,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,6,0.4,0.45,0.42500000000000004,19.41,0.01687,,,,0.01687,True,126-150,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,7,0.45,0.5,0.475,2.438,0.001009,,,,0.001009,True,21-30,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,7,0.45,0.5,0.475,4.128,0.00173,,,,0.00173,True,31-40,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,7,0.45,0.5,0.475,5.361,0.002815,,,,0.002815,True,41-50,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,7,0.45,0.5,0.475,6.421,0.003093,,,,0.003093,True,51-60,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,7,0.45,0.5,0.475,7.762,0.003412,,,,0.003412,True,61-70,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,7,0.45,0.5,0.475,9.026,0.005215,,,,0.005215,True,71-80,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,7,0.45,0.5,0.475,10.13,0.005533,,,,0.005533,True,81-90,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,7,0.45,0.5,0.475,11.62,0.005932,,,,0.005932,True,91-100,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,7,0.45,0.5,0.475,13.94,0.00727,,,,0.00727,True,101-125,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,7,0.45,0.5,0.475,17.48,0.01628,,,,0.01628,True,126-150,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,8,0.5,0.55,0.525,2.08,0.0009603,,,,0.0009603,True,21-30,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,8,0.5,0.55,0.525,3.576,0.001658,,,,0.001658,True,31-40,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,8,0.5,0.55,0.525,4.685,0.00271,,,,0.00271,True,41-50,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,8,0.5,0.55,0.525,5.645,0.002987,,,,0.002987,True,51-60,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,8,0.5,0.55,0.525,6.85,0.003302,,,,0.003302,True,61-70,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,8,0.5,0.55,0.525,8.007,0.005059,,,,0.005059,True,71-80,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,8,0.5,0.55,0.525,9.003,0.005371,,,,0.005371,True,81-90,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,8,0.5,0.55,0.525,10.37,0.005772,,,,0.005772,True,91-100,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,8,0.5,0.55,0.525,12.51,0.007093,,,,0.007093,True,101-125,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,8,0.5,0.55,0.525,15.8,0.01595,,,,0.01595,True,126-150,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,9,0.55,0.6,0.575,1.753,0.0008955,,,,0.0008955,True,21-30,matched_to_manuscript_bin
